saleid|itemid|customerid|storeid|time|qty|pricerange
19687|10771|18740|99|73|21|2
3234|10791|2722|2|63|32|1 
48563|12030|3825|97|32|36|1 
99856|8135|14822|89|73|28|1 
27807|11141|8397|54|92|12|5
12115|10739|5746|10|73|7|2
46938|6412|12396|1|73|7|3
77132|12284|17292|3|73|8|5
44511|8295|5746|93|73|41|1 
60327|7083|7641|68|73|20|1 
13434|10297|5815|95|87|7|4
13621|13299|3602|80|73|49|2
75223|13225|17880|5|87|9|1 
20242|8601|8397|71|31|17|1 
36346|10988|5912|52|16|38|3
51824|11711|375|73|73|20|5
43700|10160|8397|68|73|10|1 
29791|8720|7014|88|73|27|1 
72257|10212|7565|86|69|50|1 
40620|6022|8397|76|99|46|1 
94504|10711|12556|90|93|47|1 
7949|11301|3259|82|16|46|1 
5037|8896|1731|60|4|11|3
98079|10483|8397|23|73|36|1 
100|8729|2254|47|73|38|2
58484|6830|1346|8|73|7|1 
27600|8537|16802|74|73|41|1 
26741|8869|5746|56|16|13|1 
37729|11467|15311|43|73|29|2
11401|9631|17853|53|73|37|3
87959|7705|164|94|73|36|1 
19151|9526|17637|73|73|34|2
27319|11533|3018|100|73|10|2
24346|12160|12391|52|95|22|3
47232|11137|8397|20|73|43|1 
62680|8656|9823|22|73|40|1 
30693|10432|5696|39|16|1|1 
70351|11777|14705|54|92|40|1 
30878|7115|4299|95|73|23|1 
71300|9433|8397|36|79|21|2
85745|9869|8397|44|95|15|1 
82105|11920|10180|15|73|39|1 
55145|9444|17410|92|91|26|1 
66047|10446|12776|84|4|17|1 
36574|7635|4950|91|16|20|1 
15149|9969|19332|59|73|9|1 
23666|11662|8397|18|95|19|1 
75515|10298|18799|62|73|29|1 
82497|10175|3959|45|73|39|1 
98781|2560|9787|92|73|29|1 
89696|9461|8048|5|95|50|1 
77649|8930|782|61|57|33|1 
3826|13422|16868|98|92|20|1 
40892|9861|4735|61|73|49|2
15926|9862|8397|98|39|22|1 
98663|13195|8397|31|73|24|5
63667|10134|5696|7|95|13|1 
30766|6790|10641|86|90|48|1 
88623|8552|8397|74|73|40|1 
91575|9391|17707|3|73|9|1 
87079|10551|17970|53|3|32|3
85209|6762|8397|84|73|18|1 
48573|11197|5135|59|73|3|1 
87712|8481|13591|75|73|14|1 
55873|9111|5696|49|73|39|1 
78850|11591|9173|93|92|9|1 
55953|13312|5833|55|73|23|1 
88240|11627|7224|1|73|7|5
40425|9076|8397|52|91|14|3
76358|11824|19305|92|73|32|3
95438|6251|8397|19|73|34|1 
55611|8790|4288|56|73|43|5
61033|13070|12656|67|22|49|1 
25324|9662|7148|6|73|20|1 
62232|11720|5746|96|16|1|1 
82388|6691|16719|11|73|47|1 
11164|10252|8397|99|73|49|1 
42125|10473|15737|52|95|49|1 
47980|11514|5696|58|73|17|2
72524|9682|14280|6|73|29|1 
51011|9367|18010|24|88|18|1 
67267|14083|5746|41|92|6|5
26162|6364|8397|63|73|48|1 
78465|12317|19445|24|73|29|1 
21525|11759|14782|3|73|16|1 
32285|13349|8397|58|73|19|1 
30522|8876|8397|94|73|34|3
51699|12800|8397|28|64|20|1 
36324|10267|8397|52|73|6|1 
51512|15425|7904|90|22|26|1 
25260|8404|3677|96|60|32|1 
48665|11777|3799|62|97|26|1 
73156|13926|8765|8|9|4|2
43108|9015|13687|44|56|29|1 
80845|7547|7668|14|92|22|4
5417|9649|8397|68|92|48|2
23815|13536|5696|79|73|17|1 
60687|9364|8397|24|73|6|1 
44102|10324|19396|65|95|19|1 
53748|7095|16839|7|73|45|4
68264|14503|1535|60|14|37|4
34431|6973|9692|41|96|17|2
67385|7544|10804|74|73|13|1 
14516|10830|7390|30|73|34|1 
43905|10273|5746|67|73|45|1 
80170|13586|1833|55|73|14|1 
83168|11577|5746|93|92|13|1 
65396|6474|8397|18|92|19|1 
26174|14002|4567|34|73|6|2
67618|17054|13896|56|73|5|3
47927|10550|13349|63|73|21|2
85152|12109|16103|12|30|25|4
91824|11465|11433|100|73|5|1 
35429|11493|9316|71|73|9|1 
24102|9546|19807|81|95|48|2
18172|17600|2997|48|73|45|5
27067|8708|17620|97|73|11|1 
48228|9224|2668|18|73|25|1 
90507|6754|19305|40|73|25|1 
10846|10686|12405|79|73|9|1 
85027|7071|4973|63|33|31|2
81047|10029|8444|57|21|26|2
88317|6349|4883|24|73|48|1 
13466|11432|9800|19|73|14|1 
66634|10202|8397|51|73|27|5
30296|11777|12476|44|73|5|1 
45263|10334|17393|37|73|13|2
71900|6074|14376|40|92|42|3
20264|12552|4008|51|73|16|2
15875|10114|8397|50|73|1|1 
48380|13058|16055|68|95|50|1 
79749|4360|10702|92|89|9|3
44087|10195|5746|66|49|47|2
38122|9925|5746|45|73|46|1 
97478|10754|695|21|73|7|1 
44855|7139|5104|99|73|24|2
83757|11255|18730|47|73|26|1 
27651|7957|4450|46|25|38|5
7153|8776|17880|71|73|23|1 
39187|11487|12465|88|73|17|1 
31284|10530|8397|37|52|4|3
99321|9213|16799|87|95|43|5
39877|10070|4923|38|48|2|1 
25027|10824|12132|19|73|12|3
46848|11983|8397|1|73|43|1 
50119|12327|8098|42|73|45|1 
88144|11643|8397|26|73|34|5
4710|11475|7730|80|47|46|1 
84893|9804|18027|79|73|6|5
67341|11888|18289|29|95|38|1 
66109|11597|8660|32|75|18|1 
47169|9358|17880|67|73|37|1 
58915|8760|2711|11|73|27|1 
10920|8595|6983|50|73|38|1 
77288|9323|15901|12|73|36|2
9157|1620|5746|61|34|4|1 
76798|12709|8397|93|41|4|1 
77940|13818|8397|38|96|34|1 
34389|11882|468|92|73|10|4
59704|8382|6275|20|73|28|1 
83573|11479|8397|29|95|1|5
55261|13399|18067|52|7|9|2
37929|11543|12599|91|69|15|1 
81176|11692|7013|71|19|25|1 
3057|11224|19955|23|89|41|2
9650|11869|8397|75|73|42|1 
97369|8709|13072|11|73|30|2
48650|10765|8397|15|73|46|1 
75023|11974|13162|13|73|46|2
56544|9336|10424|94|73|29|1 
22319|11076|8397|19|92|46|1 
3865|9393|5697|69|45|8|1 
39945|9723|8397|58|22|29|1 
36557|8853|19443|85|73|8|1 
37479|12910|15873|42|16|18|1 
7445|9173|18198|18|73|33|1 
20498|11001|4973|48|34|50|5
9965|12712|4418|6|73|28|1 
63859|8578|8397|97|73|2|1 
79326|7635|11088|72|73|33|1 
73050|9738|2587|92|73|12|1 
12581|11965|2814|48|72|29|1 
79186|5927|7145|58|95|1|3
53465|6529|19305|94|73|3|3
77954|12922|5746|37|95|32|1 
27863|11004|4336|75|13|13|4
21762|10539|10796|59|73|14|4
69610|7354|12183|89|13|38|5
38637|10372|6169|7|73|17|1 
94304|9791|8397|66|49|28|2
32661|7629|15512|84|73|27|3
42281|8926|4799|57|73|18|4
83782|10757|5696|1|29|22|2
99987|9954|10724|81|73|39|1 
56430|10435|14321|88|73|23|2
88614|8157|6381|72|73|27|3
76204|11150|8694|48|61|32|1 
83309|10983|12968|72|73|5|2
22711|12065|19463|33|76|40|1 
97916|11450|5746|73|73|21|1 
19850|10120|8397|90|32|25|4
41049|13068|8397|89|73|1|1 
59134|10724|8397|16|73|4|1 
29462|9184|6903|61|70|38|1 
68549|11949|12399|55|73|29|3
213|11794|8686|44|73|35|1 
54436|8733|17232|76|1|40|3
19299|10569|16841|84|100|39|5
92531|10431|14166|39|73|38|1 
27336|13710|7475|64|73|6|1 
32629|11322|5790|71|50|25|4
32620|10111|8397|51|73|30|2
35731|13166|8397|93|75|35|1 
68162|13141|1079|88|31|6|1 
46906|8666|8397|4|43|34|1 
78081|8281|13901|98|73|30|1 
13091|15547|5746|75|73|14|5
2030|11945|10954|25|73|9|1 
26675|9519|14689|16|73|4|1 
89534|10075|8397|13|73|16|1 
16943|6075|9001|82|73|9|1 
96336|6076|5746|66|73|35|2
70644|7092|8397|70|5|30|2
95634|9177|9038|85|73|45|3
82125|11265|8396|30|73|39|3
20530|11884|10655|33|73|44|3
31653|7046|1122|71|73|17|1 
27483|10468|4316|47|73|38|1 
61064|8737|5746|70|93|40|1 
87123|10756|1899|100|73|37|1 
57855|10526|8397|32|52|23|1 
74810|19285|8397|44|73|19|1 
14834|13802|2539|98|73|24|1 
68436|4513|7857|63|73|50|2
46628|11316|8397|16|5|33|2
19041|7247|8397|24|73|36|5
36497|7683|1361|88|92|19|1 
27660|8497|5746|15|73|47|5
43282|8125|19779|96|73|18|5
14752|7190|3453|14|22|33|1 
60033|11533|1157|64|73|17|2
21033|12549|8397|32|73|14|1 
56570|12861|2920|100|73|35|1 
3107|12094|9040|34|73|27|2
18156|11335|11907|6|70|1|2
88441|12087|8353|43|16|37|1 
70619|6376|8397|96|73|16|5
84397|7269|4973|84|73|18|1 
68332|8867|16719|78|50|26|4
43663|7355|14551|72|73|33|1 
92046|13180|7145|58|58|11|1 
82450|10057|6743|55|73|18|1 
64362|9383|10702|89|95|9|1 
89736|11894|8397|36|64|45|1 
38753|12044|10665|86|73|12|1 
27781|7971|7663|97|21|23|1 
32199|9151|932|100|32|40|1 
23492|13529|8397|50|78|17|2
39880|8361|5746|33|73|31|1 
88060|8884|621|26|95|29|4
81624|8826|17669|53|3|28|5
20825|9381|3784|30|97|46|1 
91307|11608|16719|76|73|11|1 
37657|8774|19024|54|97|9|4
48470|9086|18471|14|5|44|2
40755|11957|17880|74|16|25|4
7639|17630|8944|56|73|38|2
1421|9237|13453|88|78|23|1 
88976|13896|15082|22|90|26|1 
61669|12255|8397|98|73|9|1 
17031|10915|8757|16|73|17|2
63318|13747|8397|66|60|28|4
96678|6318|12081|96|73|47|1 
31404|8141|17880|12|65|9|2
59258|11689|695|53|73|19|2
56819|11007|571|80|92|35|1 
66949|9635|5696|52|34|40|1 
99939|8008|8397|16|73|47|1 
28507|10987|4408|79|73|19|1 
33227|10999|5248|85|73|44|3
76434|8216|1134|42|83|44|1 
27493|12373|10598|67|73|33|1 
91916|18342|2496|91|73|13|1 
60021|10998|8397|56|79|19|2
33426|11944|13174|92|5|23|4
21876|11306|4973|1|16|37|1 
63905|10507|17751|21|73|13|1 
28932|8930|6765|29|16|16|1 
2742|7776|15142|50|73|46|1 
77669|8784|17340|19|16|8|1 
22364|9882|17805|53|49|8|1 
74318|11687|8397|42|73|5|2
10308|11152|15108|17|73|46|1 
11336|13715|468|60|73|18|1 
81270|6797|8397|97|73|22|1 
73876|11983|16103|80|18|34|4
74057|8024|8397|44|73|11|1 
8043|12968|19596|26|95|19|1 
39691|8279|1798|22|16|39|1 
92831|10182|8397|58|16|38|1 
22461|10926|9226|40|73|21|2
11747|11635|15108|27|68|18|5
48562|8356|11180|78|29|38|1 
20877|11346|16868|3|8|9|1 
97401|13077|18415|15|73|36|1 
35918|11906|19969|34|19|5|1 
24792|13010|18022|3|73|13|4
68024|6713|8397|2|73|6|1 
95405|8231|10886|41|73|1|1 
15353|10029|4684|19|35|26|5
13449|11746|2084|84|73|44|1 
59815|9848|14525|83|73|1|5
69288|10818|5746|95|73|26|1 
6643|9230|8397|29|73|16|1 
60339|8616|3212|5|73|20|2
23907|9039|6326|64|73|23|1 
98877|11929|14868|47|73|42|1 
72472|10143|12132|2|73|20|1 
89367|9331|12809|21|1|7|1 
40022|16074|8683|78|73|37|1 
94249|10438|4857|10|73|37|1 
90043|7027|8397|16|73|4|4
87750|9598|9940|90|73|21|1 
77593|8800|8397|17|73|36|1 
57317|9259|14564|81|73|38|1 
62883|11076|5616|6|92|8|1 
21494|12761|4795|58|73|28|1 
5788|685|2997|28|73|24|1 
6229|10352|14564|34|92|26|1 
84058|10299|10971|12|43|3|4
44884|11883|8397|20|73|33|3
57587|13909|395|35|92|5|2
94352|8813|18593|47|73|41|1 
10371|10476|6977|72|73|3|1 
14587|10056|17880|92|100|26|1 
42300|12491|5746|92|97|16|1 
20385|8234|12552|78|73|6|2
32698|9458|1111|10|77|32|2
99105|12044|11163|38|73|2|1 
3628|10817|6977|84|10|45|1 
13294|8874|9086|79|73|19|1 
31963|6586|13849|27|92|47|1 
83124|8810|14330|74|73|27|1 
46665|10788|8397|40|43|30|1 
87775|9946|8397|39|69|28|1 
34370|11568|963|10|73|36|2
92689|7123|1922|93|73|7|1 
43853|8729|17007|21|73|41|1 
87886|18963|19846|25|30|27|2
86781|9811|5746|66|73|12|1 
28584|6070|8397|14|73|45|1 
52851|6632|5246|21|97|4|1 
23172|10690|15767|93|73|13|1 
85975|9726|8397|49|92|16|1 
20151|11443|8388|21|73|13|1 
19046|11817|13196|61|73|27|1 
60173|18707|7826|15|8|27|1 
80939|11686|17740|22|73|4|1 
33205|11716|5746|6|48|24|1 
898|10014|4973|71|31|36|1 
49187|11150|19139|88|73|10|2
98379|8769|8397|75|73|31|1 
13057|8669|2637|93|73|46|4
47786|10440|17800|34|73|11|2
45306|10599|11309|78|73|6|3
30055|12234|5746|97|73|15|2
71905|12030|19508|87|41|41|1 
14835|10698|1328|59|73|1|4
99962|7605|8397|18|73|48|1 
92826|8960|17880|24|73|43|1 
96561|9722|8397|36|73|1|1 
88645|9255|1144|66|73|23|4
18394|9212|8397|79|73|45|1 
11315|7989|8397|16|38|31|2
51462|12022|14963|40|73|9|5
86984|15048|3438|13|92|30|2
4580|10550|8397|50|73|17|1 
22454|11497|13841|66|73|22|1 
99973|9723|17880|52|69|30|2
49190|9090|4970|91|51|23|1 
60817|11035|14776|91|73|36|1 
22390|8413|17162|44|40|14|1 
21561|11886|11742|15|99|22|2
58344|6436|8397|9|73|47|1 
94182|12062|8802|59|73|31|1 
52664|10537|15818|96|73|32|1 
86785|7262|5746|73|73|1|1 
83341|17270|4695|35|16|7|1 
6394|8269|8397|59|73|30|2
27942|11671|17880|14|4|35|4
81522|6127|12290|15|70|34|1 
46864|13098|13883|10|73|11|1 
50297|10558|8397|40|73|11|1 
30962|8288|8397|81|73|45|1 
51203|9894|6789|100|73|7|4
48698|6554|8525|21|61|8|1 
48800|9597|10044|93|95|35|1 
94866|10965|15321|83|73|41|1 
22418|10403|4906|82|73|13|1 
52615|11882|2688|62|22|9|1 
55488|6491|8397|98|73|27|1 
2222|8617|14810|19|73|13|2
46370|8108|8397|91|76|33|3
80607|10669|8397|68|95|49|3
55673|13731|14329|84|73|22|1 
84054|9082|7704|94|73|26|2
72632|6626|11982|35|73|4|1 
13787|10836|8397|2|73|49|1 
18840|10634|8397|88|73|44|1 
61840|9889|13404|78|73|48|1 
90071|7003|8397|44|13|26|1 
10186|13642|5746|90|82|13|2
37796|9666|10740|85|73|37|1 
40753|6113|15217|49|73|24|2
93849|10646|17936|90|73|20|4
70799|8624|8397|84|73|41|5
29270|11393|16830|3|73|17|1 
47304|10859|11524|83|89|8|1 
25993|10329|12311|92|70|9|1 
30438|11747|1069|57|73|48|1 
73261|10948|8397|91|73|43|1 
98149|11304|8397|38|73|19|1 
97898|9925|10220|55|72|30|1 
3504|13496|7938|11|2|50|1 
25026|13598|8397|17|73|29|2
50542|5584|2481|57|73|46|1 
2484|13591|13294|38|73|10|1 
72492|9537|5746|6|73|45|1 
16733|10311|8397|23|16|30|1 
37268|9352|11022|82|61|19|1 
10840|8266|11728|53|1|22|5
26486|7611|9598|35|74|40|1 
81801|5634|5746|34|73|22|5
29390|8984|14186|61|52|29|1 
46497|10336|4970|57|73|35|1 
91615|11184|7853|89|44|39|1 
29710|8230|16868|32|18|43|1 
57842|10223|19916|59|73|22|1 
59632|6095|19523|2|73|32|1 
73393|6261|8103|76|46|18|1 
34152|10873|18605|80|5|23|1 
19080|8372|4911|56|79|49|1 
52710|8394|2860|91|73|20|1 
3539|12900|10793|53|92|4|4
55203|9306|5373|28|73|26|1 
28956|9684|2054|7|73|21|2
96251|9990|16827|54|73|9|5
82208|9997|8397|15|98|50|1 
26106|11157|14981|27|73|10|1 
65424|8625|8397|93|73|19|1 
95904|9047|6863|31|73|21|1 
21060|13410|19305|50|73|47|1 
13484|10564|8397|60|32|9|1 
64013|8069|19538|62|73|17|2
31432|11803|5435|63|73|36|1 
97329|11142|8397|26|73|15|1 
19519|10517|11342|11|34|46|4
14806|8579|15967|41|73|5|2
7110|7579|17878|4|58|46|3
5501|6468|13919|60|16|7|1 
52193|8603|8397|89|61|13|1 
82502|11447|13479|9|73|37|2
89964|13970|18710|71|95|24|5
78578|8219|8397|92|22|14|4
46629|408|5163|40|19|29|1 
21798|11649|17181|44|40|48|1 
39322|9408|8397|22|73|12|1 
77848|11527|1984|94|70|48|1 
54208|12769|8397|16|87|6|5
87988|2000|3799|92|73|49|1 
66872|7128|7637|58|21|44|1 
74816|9805|8397|12|48|31|2
91773|10261|17254|83|73|38|5
77509|13116|19238|12|95|7|1 
65147|10538|3902|87|13|22|1 
34761|12636|5746|5|73|27|4
4655|8206|8397|56|73|45|2
17480|1427|6680|50|18|8|1 
96387|8706|4973|48|37|37|2
61258|9905|17880|15|16|6|4
17159|11460|16229|33|73|45|3
6871|6465|14012|12|82|40|1 
16809|8881|4973|82|68|33|1 
24388|9778|8397|72|73|11|1 
97459|10168|6155|72|73|36|1 
90180|10609|12723|49|77|18|1 
83282|10172|6245|82|85|5|1 
9354|11527|17615|38|73|47|5
54569|13380|13072|31|73|38|4
91496|8285|15169|25|73|7|1 
76460|8085|13397|45|73|6|2
8483|10375|7725|82|73|7|2
89937|8662|8397|17|97|30|4
52984|7188|8397|23|27|15|5
36673|10911|8397|80|73|45|1 
3498|11906|8802|38|73|12|2
49585|9836|17880|13|16|6|1 
45813|11840|8266|91|73|38|1 
54473|8236|8397|92|73|45|1 
16805|8175|5696|89|53|35|5
79997|10189|15022|65|34|1|2
15324|10771|8397|13|73|50|4
47285|9575|3202|13|73|36|4
88555|6518|5746|73|16|50|5
10724|12483|8397|77|73|43|1 
14001|8283|8397|57|73|23|1 
5556|10737|16868|89|95|34|1 
17599|7083|19445|30|3|2|2
87464|8394|4425|4|73|48|1 
53032|8394|8397|62|16|48|1 
25960|10470|16307|89|73|10|1 
90970|10000|15370|42|73|13|1 
26012|13469|8397|9|73|5|3
74181|10574|19792|17|73|12|1 
52137|10244|9719|47|92|7|1 
707|10210|19582|54|92|41|3
41518|9794|8397|34|73|29|4
67045|7985|5746|46|73|35|1 
52407|11798|17853|47|16|25|3
70894|10595|16868|15|73|31|1 
12484|10529|17996|39|73|2|1 
32509|11494|8397|67|14|49|2
89714|12228|5746|91|73|12|1 
45504|11104|1467|84|73|16|1 
72126|9401|15770|17|73|17|1 
61427|12685|8397|58|22|7|1 
60870|8745|10702|6|73|25|1 
90637|11724|8397|23|73|39|1 
62647|10102|15549|83|73|3|5
71835|6650|8397|39|95|18|1 
20040|13805|19190|67|16|7|1 
47884|11684|12485|75|61|44|1 
30083|12518|3180|17|6|14|1 
15384|11723|5925|51|73|11|5
92723|10957|294|8|62|18|1 
48658|12772|4440|74|41|4|2
62254|13885|16123|83|73|50|1 
97840|2243|5746|91|73|38|1 
38294|11946|8397|10|73|22|1 
36508|10733|8397|12|43|28|1 
97017|8221|8397|88|95|31|1 
88232|8363|6335|69|92|42|1 
19838|10269|5901|72|73|43|2
22749|8500|6885|41|73|29|2
53815|9350|8397|15|65|15|5
77747|4512|2481|52|58|24|1 
58774|11951|8397|35|73|41|1 
72728|13579|10584|15|40|41|1 
81190|9074|12015|34|73|25|5
31174|9047|11745|29|21|48|1 
63309|10557|6586|40|73|49|1 
44067|10799|19931|58|73|9|1 
84508|10373|8397|48|92|28|5
5106|8264|8397|40|73|7|5
29113|12982|11168|71|73|41|1 
9800|10777|12445|67|73|5|1 
89048|9110|7878|75|85|37|4
77083|9144|1602|78|92|47|1 
96780|10980|16719|2|50|37|1 
1896|10169|13169|98|73|32|3
75118|11304|9872|48|73|11|1 
76129|8630|8397|80|73|30|1 
61887|13854|15230|49|34|39|3
60005|4352|602|29|16|16|1 
93184|10946|4506|1|97|26|1 
11376|15588|15370|83|73|12|1 
52889|10267|11151|83|73|14|1 
80843|11634|13465|47|95|35|1 
81670|7113|8539|28|85|44|1 
65157|9527|8964|29|73|16|4
83642|10752|18351|46|73|3|4
97057|10860|12387|1|73|33|2
9289|8629|10027|92|73|18|1 
34065|6324|7079|30|73|49|2
89708|9913|6401|25|73|28|3
4015|13218|4973|80|74|48|1 
93710|18901|7013|97|73|38|1 
29584|11040|2239|78|73|24|1 
28151|10304|13165|9|71|4|2
4808|9692|8397|63|28|36|1 
76500|8532|15175|49|73|38|1 
56297|8012|5479|76|89|4|3
68661|12428|3591|13|95|43|1 
4659|11001|2245|40|1|50|2
97865|11615|2266|58|73|30|4
38561|13265|237|17|73|50|1 
46324|9694|14694|77|73|38|1 
70789|9205|16589|82|73|30|3
98394|9610|8802|70|72|7|1 
86605|11618|5746|3|73|41|1 
7217|9825|10871|3|73|13|1 
53380|10330|14689|29|6|42|1 
18521|9644|12073|2|37|30|1 
16072|12499|8397|76|73|9|1 
64489|10138|8397|9|73|25|5
26976|10236|10581|8|73|3|1 
2880|8271|3205|82|73|4|1 
76368|11655|16719|70|73|44|1 
38257|8781|6885|21|16|46|4
12523|11177|8397|2|27|29|1 
27886|10181|5746|54|69|8|1 
53860|9131|8397|43|73|49|1 
62387|7629|8397|59|73|6|4
10032|6106|9518|56|73|39|1 
99814|7540|11225|40|92|33|5
6161|5208|15366|4|73|32|4
43628|10653|8397|80|16|37|1 
67339|10565|8397|4|16|22|1 
74033|10790|12|53|92|20|1 
86544|10326|14620|66|95|5|1 
20453|9379|19089|60|73|35|5
78114|8626|6984|27|24|7|1 
64272|11763|9390|89|47|4|2
12678|8944|8397|7|73|10|1 
48040|8657|19650|9|40|20|1 
56145|9801|1177|17|73|9|3
64245|11270|8397|41|61|24|1 
14837|13356|8397|68|73|14|1 
96742|11561|18571|67|55|13|1 
73918|12774|8397|19|73|46|1 
62077|8115|8397|93|73|49|1 
76825|6255|3602|86|73|21|1 
29395|13794|8397|82|61|16|1 
75472|12959|8406|46|32|4|1 
73678|8581|17989|23|14|21|1 
11507|13094|11968|25|83|5|1 
11813|13679|8397|46|42|44|1 
58485|12027|7013|69|73|35|1 
91851|11829|8397|26|95|36|1 
89338|9976|9002|49|95|26|1 
74382|7928|18008|57|74|21|1 
28837|9978|10222|61|73|2|2
70622|9415|8397|44|73|30|1 
83818|13089|5696|2|73|41|4
16530|13655|17163|11|73|33|1 
91193|10723|1634|49|16|25|1 
52041|7204|1066|83|73|38|5
3236|9659|5746|65|73|39|1 
16791|9484|1882|37|73|19|3
94869|9880|8802|82|51|3|2
41361|9514|7934|22|73|24|4
16979|9400|13770|94|73|42|1 
6831|7087|16719|28|73|46|1 
7600|9144|8397|84|73|15|2
32060|4650|418|69|73|6|1 
8627|10077|4973|97|73|24|3
54369|9730|19908|47|77|22|2
34523|8303|15374|53|90|10|2
85919|10835|8397|4|34|36|1 
19952|9007|8397|25|40|45|2
58331|6554|16719|43|73|25|1 
417|8321|3438|10|7|36|1 
5131|8990|8397|46|42|32|4
64590|8627|6885|97|73|46|2
53762|6199|5746|35|73|25|1 
9719|8135|16802|73|73|32|2
9858|13631|4249|47|16|16|1 
90176|11738|413|7|92|37|1 
98250|9551|8397|16|45|12|1 
34788|8526|9168|96|73|28|1 
88780|9210|6702|61|73|13|2
84145|10884|8397|55|73|25|1 
73666|9798|11131|38|73|41|1 
68433|9123|10621|35|73|42|5
55112|9301|19196|58|73|14|3
92501|11536|17176|74|10|29|1 
46471|11206|8397|54|93|19|1 
33115|9221|8397|7|73|21|1 
62389|8857|8397|37|73|38|1 
32465|8416|8397|36|31|22|1 
38973|9594|17488|19|73|2|1 
49384|12687|14393|31|41|1|1 
40940|8749|8397|49|92|2|3
91332|8257|8307|72|59|25|2
22094|11848|5746|4|73|49|1 
81153|11979|8397|92|3|35|1 
88383|6417|17057|59|5|11|1 
68178|7521|8397|23|73|27|2
83839|1401|5647|63|73|28|5
82880|12785|16589|32|73|22|4
82151|7029|4249|47|73|7|1 
34530|6329|17880|16|73|4|3
48224|8674|8397|44|73|6|2
65371|9846|9384|92|42|11|5
39802|8933|5437|81|85|26|1 
16849|8616|9422|49|73|3|1 
5523|7276|8397|32|73|44|2
5608|8229|8397|48|92|46|1 
77777|19143|16121|93|73|29|3
34297|10620|3438|59|73|40|1 
44432|8568|3795|22|23|2|1 
14727|10223|8788|9|1|50|1 
28258|8645|8397|17|86|13|1 
73725|8886|16719|83|73|18|1 
97090|10053|16771|63|52|27|1 
7231|8578|18172|94|92|29|1 
64205|9508|8802|97|73|4|1 
40143|9063|3732|72|73|8|1 
70412|7109|8397|91|73|15|2
65623|9195|16995|13|53|14|2
61876|13618|8397|51|79|50|1 
28389|6201|8440|70|16|9|3
52298|6917|8397|90|50|40|1 
17116|8559|16719|8|48|47|1 
72490|11481|8397|2|73|14|1 
92736|10582|17940|38|52|37|1 
72922|10039|10371|82|45|6|1 
58419|9479|6410|69|55|15|1 
43606|11286|8397|68|73|17|3
84214|16336|1702|63|92|28|1 
40043|13534|15660|30|51|8|1 
76734|7497|14329|10|76|10|1 
71546|11285|8397|68|76|13|2
87233|11914|15659|84|16|35|2
62425|11318|14574|64|1|23|4
21251|11057|8397|7|73|18|2
6406|9632|1026|33|73|26|1 
27102|10589|18896|45|95|6|1 
29504|8898|4973|90|73|38|1 
60334|11403|8397|33|73|40|1 
28625|8716|15040|73|73|44|5
16739|10164|14012|45|34|23|1 
84967|10783|10540|16|73|11|3
83693|8021|18838|7|73|29|1 
94630|11354|4367|80|92|49|1 
75985|10975|1051|20|25|47|2
57460|6143|17235|15|31|11|5
9248|9045|8397|10|73|38|5
87525|11459|13950|31|15|41|2
14423|8815|5060|39|16|44|1 
8820|11140|1648|73|95|16|4
39021|10267|10870|53|73|28|2
42224|8871|12436|94|73|16|4
56822|11362|14625|76|48|42|5
61864|7063|13072|45|32|27|2
44267|10026|2860|74|49|49|1 
29796|19562|8397|65|41|20|2
6122|9714|8397|65|73|1|2
29282|6218|17880|6|16|35|1 
32955|11269|7010|29|73|26|4
89875|11268|5380|10|45|27|1 
49676|7200|9347|93|73|25|1 
99389|9423|1146|12|26|42|4
31660|9820|19523|42|73|5|2
1214|10003|4484|26|73|28|1 
34741|9783|8397|9|73|38|1 
27377|6958|15108|16|16|8|1 
89914|10216|8397|36|16|37|5
77214|6704|8397|82|59|42|1 
4693|8120|10491|58|76|20|1 
12772|8304|17594|85|70|19|1 
1169|12698|10368|98|73|19|1 
80800|10336|8397|44|92|15|2
12626|7311|5746|36|29|48|4
91360|12827|8397|48|73|35|1 
95443|15|17719|75|16|49|1 
70490|16736|7534|90|73|41|1 
27857|8523|14837|47|73|36|1 
42446|11772|12516|49|73|20|1 
57719|11928|15193|99|38|43|1 
77507|8131|13601|38|73|5|1 
44404|9683|8397|57|95|9|1 
80489|13017|16377|37|16|11|5
7745|10066|5696|59|73|16|1 
58558|8779|11419|60|73|37|1 
12077|10540|19958|16|73|40|1 
8748|10633|2231|82|54|28|2
4142|11331|8397|68|73|49|1 
1898|11785|8397|35|73|27|1 
28550|1130|5746|1|9|32|1 
5268|10140|18878|54|78|44|1 
52038|11943|10702|87|97|32|2
46031|10946|2452|78|73|6|4
69372|13335|10245|8|73|49|1 
81893|13746|8397|28|95|34|2
37988|13159|8397|69|11|46|2
78194|13414|18683|39|73|34|1 
60328|11363|1931|48|95|11|5
7337|9706|1328|76|73|32|1 
13263|10873|16896|3|92|42|1 
4940|17609|17162|48|73|18|1 
16177|10558|12290|8|73|34|2
11438|10818|16719|34|92|32|1 
94085|9102|8397|55|73|45|1 
47745|7765|13024|59|57|5|1 
39457|11457|19831|53|85|39|1 
50346|12284|2237|88|92|35|4
36017|11572|12465|41|16|12|1 
77235|11191|12516|12|83|34|1 
83533|9582|14057|65|73|11|4
69653|12053|8397|31|61|31|1 
73171|10366|8397|74|73|21|1 
88919|10816|8397|91|73|41|4
